Path,CFP_Frequency,NON_CFP_Frequency,Discriminative_Power
conference/important_dates/workshop_paper_submission_deadline,0.029411764705882353,0.0,0.029411764705882353
email/body/additional_info/submission_instructions,0.029411764705882353,0.0,0.029411764705882353
group_profile,0.0,0.015151515151515152,-0.015151515151515152
email/body/application_review/start_date,0.0,0.015151515151515152,-0.015151515151515152
email/body/signature/affiliation,0.0,0.015151515151515152,-0.015151515151515152
email/body/expectations/qualifications,0.0,0.015151515151515152,-0.015151515151515152
conference/publications/submission_requirements/page_length,0.029411764705882353,0.0,0.029411764705882353
conference/presentation/accepted_papers/accepted_posters/requirements,0.029411764705882353,0.0,0.029411764705882353
email/body/submission_instructions/details/submission_types/max_pages,0.0,0.015151515151515152,-0.015151515151515152
email/content/call_for_participation/description,0.0,0.015151515151515152,-0.015151515151515152
conference/invited_speakers/time,0.0,0.015151515151515152,-0.015151515151515152
email/content/project_description,0.0,0.015151515151515152,-0.015151515151515152
position/contact/address,0.0,0.015151515151515152,-0.015151515151515152
email/content/keynotes,0.0,0.015151515151515152,-0.015151515151515152
conference/submissionguidelines,0.058823529411764705,0.0,0.058823529411764705
email/body/title,0.0,0.015151515151515152,-0.015151515151515152
event/theme/areas,0.0,0.015151515151515152,-0.015151515151515152
email/body/contribution_info/more_info_link,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/steering_committee_invitation/submission_details/submission_info/procedure,0.0,0.015151515151515152,-0.015151515151515152
conference/presentation,0.029411764705882353,0.0,0.029411764705882353
email/body/contract/startingandendingdates,0.0,0.015151515151515152,-0.015151515151515152
email/event/description,0.0,0.015151515151515152,-0.015151515151515152
position/starting_date,0.0,0.015151515151515152,-0.015151515151515152
symposium/submission_details/extended_version,0.029411764705882353,0.0,0.029411764705882353
email/content/call_for_papers/conference/website,0.029411764705882353,0.0,0.029411764705882353
email/conference/organizingcommittee/shortpapersandposterschairs,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_papers/committees/general_chair/name,0.029411764705882353,0.0,0.029411764705882353
email/body/positions/support,0.0,0.015151515151515152,-0.015151515151515152
email/body/positions/institution/website,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/submission_guidelines/submission_link,0.029411764705882353,0.0,0.029411764705882353
email/body/scope/broad_scope/examples,0.0,0.015151515151515152,-0.015151515151515152
email/workshop_co_chairs,0.029411764705882353,0.0,0.029411764705882353
email/conference/importantdates/shortpapersandposterstrack/notifications,0.029411764705882353,0.0,0.029411764705882353
email/body/position/employment_details/required_experience,0.0,0.015151515151515152,-0.015151515151515152
conference/publication_date_note,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/dates,0.058823529411764705,0.0,0.058823529411764705
email/body/contribution_info/seworld_contribution/more_info_link,0.029411764705882353,0.0,0.029411764705882353
email/body/guest_editors,0.0,0.015151515151515152,-0.015151515151515152
contact_information/address/street,0.0,0.015151515151515152,-0.015151515151515152
event/registration/submission_deadline,0.029411764705882353,0.0,0.029411764705882353
body/position/application_link,0.0,0.015151515151515152,-0.015151515151515152
email/body/publication/accepted_papers,0.029411764705882353,0.0,0.029411764705882353
email/conference/organizingcommittee/diversityinclusionandnewcomerschairs,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/guidelines/submission_details/human_participants,0.029411764705882353,0.0,0.029411764705882353
email_metadata/from,0.0,0.015151515151515152,-0.015151515151515152
email/body/application_details/contact/note,0.0,0.015151515151515152,-0.015151515151515152
conference/co_located_events,0.029411764705882353,0.0,0.029411764705882353
conference/important_dates/notification_of_acceptance,0.029411764705882353,0.0,0.029411764705882353
contact/seworld_info/website,0.029411764705882353,0.0,0.029411764705882353
application/application_instructions/inquiries_contact/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/technical_program/tracks/vision_and_poster_track/papers,0.0,0.015151515151515152,-0.015151515151515152
position/description/school/rankings/master_program,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/steering_committee_invitation/funding,0.0,0.015151515151515152,-0.015151515151515152
job_posting/position_details/application_link,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_info/instruction,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_chapters/submission_guidelines/operation_method,0.0,0.015151515151515152,-0.015151515151515152
email/conference/organizingcommittee/financialchair,0.029411764705882353,0.0,0.029411764705882353
job/benefits/work_life_balance,0.0,0.015151515151515152,-0.015151515151515152
email/body/workshops/number_of_workshops,0.0,0.015151515151515152,-0.015151515151515152
email/body/job_details/department/staff,0.0,0.015151515151515152,-0.015151515151515152
email/body/institution_description/website,0.0,0.015151515151515152,-0.015151515151515152
email/body/special_issue/editors/role,0.0,0.015151515151515152,-0.015151515151515152
email/conference/journal_opportunity/description,0.029411764705882353,0.0,0.029411764705882353
event/location/institution,0.0,0.015151515151515152,-0.015151515151515152
position/description/school/description,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/manuscript_submission_information/types_of_submissions/description,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/tracks/researchtrack,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/publication,0.029411764705882353,0.0,0.029411764705882353
job_posting/from/email,0.0,0.06060606060606061,-0.06060606060606061
call_for_papers/program_chairs/name,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_participation/event_name,0.0,0.015151515151515152,-0.015151515151515152
email/conferencedetails/submissionlink,0.0,0.015151515151515152,-0.015151515151515152
event/submission_details,0.029411764705882353,0.0,0.029411764705882353
conference/important_dates/submission_rounds,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/submissions/submissionguidelines/pagelimit,0.029411764705882353,0.0,0.029411764705882353
email_metadata/reply_to,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/deadlines,0.029411764705882353,0.0,0.029411764705882353
email/body/announcement/fields,0.0,0.015151515151515152,-0.015151515151515152
email/body/main_content/workplace,0.0,0.015151515151515152,-0.015151515151515152
email/body/important_dates/workshop_paper_author_notification,0.029411764705882353,0.0,0.029411764705882353
email/conference/submission_guidelines,0.029411764705882353,0.0,0.029411764705882353
email/body/position/eligibility/criteria/exceptions,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_chapters/submission_guidelines/proposal_length,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/steering_committee_invitation/steering_committee,0.0,0.015151515151515152,-0.015151515151515152
conference/importantdates/latetracksubmission/camerareadydue,0.029411764705882353,0.0,0.029411764705882353
conference/submission_categories/research_papers,0.029411764705882353,0.0,0.029411764705882353
conference/committees/programcommitteechairs/name,0.029411764705882353,0.0,0.029411764705882353
email/body/organization_committee/keynote_chair/affiliation,0.029411764705882353,0.0,0.029411764705882353
email/body/important_dates/acceptance_notification,0.029411764705882353,0.015151515151515152,0.0142602495543672
contact_information/address,0.0,0.015151515151515152,-0.015151515151515152
conference/journal_submissions,0.029411764705882353,0.0,0.029411764705882353
conference/submission_categories/research_papers/description,0.029411764705882353,0.0,0.029411764705882353
email/body/organization/project_participation/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/position_details/focus,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/tracks/description,0.029411764705882353,0.0,0.029411764705882353
email/conference/submission/deadline,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_participation/application_details/submission_process,0.0,0.015151515151515152,-0.015151515151515152
job/resources/research_evaluation,0.0,0.015151515151515152,-0.015151515151515152
symposium/important_dates/paper_submission_deadline,0.029411764705882353,0.0,0.029411764705882353
job_posting/application_information/closing_date,0.0,0.015151515151515152,-0.015151515151515152
position/description/school/rankings/software_engineering,0.0,0.015151515151515152,-0.015151515151515152
job/title,0.0,0.015151515151515152,-0.015151515151515152
position/organization/name,0.0,0.015151515151515152,-0.015151515151515152
email/conference/submission/formatting_guidelines,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/submission_instructions/submission_deadline,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/format,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_applications/application_process/first_stage,0.0,0.015151515151515152,-0.015151515151515152
email/body/institution_description/campuses,0.0,0.015151515151515152,-0.015151515151515152
email/body/offer/values,0.0,0.015151515151515152,-0.015151515151515152
email/conference/hybrid_event,0.029411764705882353,0.0,0.029411764705882353
position/description/school/rankings/software_engineering/metric,0.0,0.015151515151515152,-0.015151515151515152
job_posting/reply_to,0.0,0.06060606060606061,-0.06060606060606061
email/contribution_information/submission_email,0.0,0.015151515151515152,-0.015151515151515152
email/body/special_issue/editors/name,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/tracks/journalfirstpaperstrack/pagelimit,0.029411764705882353,0.0,0.029411764705882353
email/body/special_issue/submission_instructions/link,0.0,0.015151515151515152,-0.015151515151515152
event/organizers,0.029411764705882353,0.0,0.029411764705882353
position/description/school/established,0.0,0.015151515151515152,-0.015151515151515152
conference/submission/submission_instructions/file_format,0.029411764705882353,0.0,0.029411764705882353
email/conference/importantdates/registeredreporttrack/acceptedreportsubmission,0.029411764705882353,0.0,0.029411764705882353
conference/submission_categories/type,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_applications/requirements/general/dedication,0.0,0.015151515151515152,-0.015151515151515152
email/contenttype,0.11764705882352941,0.10606060606060606,0.011586452762923347
sender/address,0.0,0.015151515151515152,-0.015151515151515152
job/application_details/required_documents,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_instructions/details/notes,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/positiontype,0.0,0.015151515151515152,-0.015151515151515152
conference/further_information/registration/discounts,0.0,0.015151515151515152,-0.015151515151515152
event/registration/fees/note,0.029411764705882353,0.0,0.029411764705882353
email/body/positions/thematic_focus,0.0,0.015151515151515152,-0.015151515151515152
event/location,0.11764705882352941,0.045454545454545456,0.07219251336898395
email/position/equality_commitment/charters,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_information/contacts/support/email,0.0,0.015151515151515152,-0.015151515151515152
university_profile,0.0,0.015151515151515152,-0.015151515151515152
conference/name,0.23529411764705882,0.015151515151515152,0.22014260249554368
email/body/main_content/website,0.0,0.015151515151515152,-0.015151515151515152
email/conference/importantdates/workshopandtutorialproposals/tutorialcamerareadyversion,0.029411764705882353,0.0,0.029411764705882353
email/body/application_process/contact,0.0,0.015151515151515152,-0.015151515151515152
email/conference/registration,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization_committee/publicity_chairs/affiliation,0.029411764705882353,0.0,0.029411764705882353
email/callforworkshops/submissionrequirements,0.0,0.015151515151515152,-0.015151515151515152
position/description/school/rankings/master_program/worldwide_rank,0.0,0.015151515151515152,-0.015151515151515152
event/description,0.029411764705882353,0.0,0.029411764705882353
email/contribution_information/seworld_information_link,0.0,0.015151515151515152,-0.015151515151515152
reply_to,0.058823529411764705,0.015151515151515152,0.04367201426024955
job_posting/contact/email,0.0,0.045454545454545456,-0.045454545454545456
email/body/announcement/workshops/website,0.0,0.015151515151515152,-0.015151515151515152
email/body/application_process/process/steps,0.0,0.015151515151515152,-0.015151515151515152
conference/submission/invitation,0.029411764705882353,0.0,0.029411764705882353
conference/location/country,0.08823529411764706,0.015151515151515152,0.07308377896613191
email/body/organization_committee/tpc_chairs/name,0.029411764705882353,0.0,0.029411764705882353
email/body/speakers/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/ranking/since,0.0,0.015151515151515152,-0.015151515151515152
event/hashtag,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_papers/dates,0.029411764705882353,0.0,0.029411764705882353
email/body/contact_information/contacts,0.0,0.015151515151515152,-0.015151515151515152
email/body/special_issue/timeline/revisions_due,0.0,0.015151515151515152,-0.015151515151515152
email/body/discussion/details,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_participation/application_details/submission_process/documents_required/fonts/headings,0.0,0.015151515151515152,-0.015151515151515152
email/body/department,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/steering_committee_invitation/submission_details/submission_info/procedure/contact_person/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/application_procedure/recommended_documents,0.0,0.015151515151515152,-0.015151515151515152
conference/invited_speakers/topic,0.0,0.015151515151515152,-0.015151515151515152
conference/submission_categories/fresh_perspectives/page_limit,0.029411764705882353,0.0,0.029411764705882353
email/body/resources/info,0.0,0.015151515151515152,-0.015151515151515152
email/conference/importantdates/industrialtrack/cameraready,0.029411764705882353,0.0,0.029411764705882353
call_for_papers/guest_editors/institution,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/guest_editors,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_abstracts/contribution_types/type,0.029411764705882353,0.0,0.029411764705882353
email/body/sender/address,0.0,0.015151515151515152,-0.015151515151515152
conference/importantdates/mainconference/authorsregistrationdeadline,0.029411764705882353,0.0,0.029411764705882353
job_posting/contact_person/institution,0.0,0.015151515151515152,-0.015151515151515152
conference/workshops/friday,0.0,0.015151515151515152,-0.015151515151515152
conference/social_program,0.0,0.015151515151515152,-0.015151515151515152
conference/further_information/contact/supporters/url,0.0,0.015151515151515152,-0.015151515151515152
email/body/position_details/start_date_range/to,0.0,0.015151515151515152,-0.015151515151515152
reply_to/email,0.029411764705882353,0.015151515151515152,0.0142602495543672
email/body/special_issue/topics/category,0.0,0.015151515151515152,-0.015151515151515152
email/body/position/eligibility/criteria,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/requirements/general/expertise_complement_department_strengths,0.0,0.015151515151515152,-0.015151515151515152
email/conference/importantdates/journalfirsttrack/papersubmission,0.029411764705882353,0.0,0.029411764705882353
email/conference/activities/social_activities,0.029411764705882353,0.0,0.029411764705882353
email/body/position/employment_details/teaching_details,0.0,0.015151515151515152,-0.015151515151515152
email/body/positions/duration/extension/conditions,0.0,0.015151515151515152,-0.015151515151515152
conference/workshops,0.029411764705882353,0.015151515151515152,0.0142602495543672
email/body/submission_guidelines/organizers/name,0.0,0.015151515151515152,-0.015151515151515152
email/conference/importantdates/registeredreporttrack,0.029411764705882353,0.0,0.029411764705882353
email/body/event_details/dates/end_date,0.0,0.015151515151515152,-0.015151515151515152
email/body/position/research_focus,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/topicsofinterest,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/steering_committee_invitation/publishing_details/current_edition_url,0.0,0.015151515151515152,-0.015151515151515152
email/body/footer/more_info/description,0.0,0.015151515151515152,-0.015151515151515152
job_posting/contact/address/street,0.0,0.015151515151515152,-0.015151515151515152
email/body/callforpapers/aimsandscope/typesofpapers/description,0.0,0.015151515151515152,-0.015151515151515152
event/important_dates/camera_ready_submission,0.029411764705882353,0.0,0.029411764705882353
email/callforworkshops/submissionrequirements/maxpages,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_instructions,0.0,0.015151515151515152,-0.015151515151515152
conference/submission_categories/experience_reports/page_limit/regular_submissions,0.029411764705882353,0.0,0.029411764705882353
email/body/event_details/activities,0.0,0.015151515151515152,-0.015151515151515152
conference/publication/accepted_as_paper/details/english,0.029411764705882353,0.0,0.029411764705882353
job_posting/university_info,0.0,0.015151515151515152,-0.015151515151515152
email/body/conferences/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/application_requirements/submission_email,0.0,0.015151515151515152,-0.015151515151515152
conference/schedule/tuesday,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/special_issue_information/challenges,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_information/seworld_info,0.029411764705882353,0.0,0.029411764705882353
email/body/softwareengineeringtopics/pis/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_participation,0.0,0.030303030303030304,-0.030303030303030304
body/sender/contact/website,0.0,0.015151515151515152,-0.015151515151515152
event/organizers_contact/more_info,0.0,0.015151515151515152,-0.015151515151515152
email/event/dates,0.0,0.015151515151515152,-0.015151515151515152
email/conference/importantdates/reproducibilitystudiesandnegativeresultstrack/notifications,0.029411764705882353,0.0,0.029411764705882353
conference/artifact_evaluation/description,0.029411764705882353,0.0,0.029411764705882353
email/body/sender/roles,0.0,0.015151515151515152,-0.015151515151515152
symposium/further_information,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/co_located_with,0.029411764705882353,0.0,0.029411764705882353
email/conference/organizingcommittee/diversityinclusionandnewcomerschairs/country,0.029411764705882353,0.0,0.029411764705882353
symposium/important_dates/revised_submission_deadline,0.029411764705882353,0.0,0.029411764705882353
email/body/application_details/requirements,0.0,0.015151515151515152,-0.015151515151515152
conference/tracks/topic,0.058823529411764705,0.0,0.058823529411764705
email/call_for_papers/co_location/conference,0.029411764705882353,0.0,0.029411764705882353
job_posting/position/qualifications/experience,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/journal/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/dates/end,0.029411764705882353,0.0,0.029411764705882353
call_for_papers/invited_speakers/affiliation,0.029411764705882353,0.0,0.029411764705882353
conference/importantdates/latetracksubmission/acceptancenotification,0.029411764705882353,0.0,0.029411764705882353
email/body/conference_aims,0.029411764705882353,0.0,0.029411764705882353
conference/schedule/friday/events,0.0,0.015151515151515152,-0.015151515151515152
email/body/additional_info/link,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/topics/technical_oriented,0.0,0.015151515151515152,-0.015151515151515152
conference/submissionguidelines/submissionlink,0.058823529411764705,0.0,0.058823529411764705
job_posting/position/reference_number,0.0,0.015151515151515152,-0.015151515151515152
email/callforworkshops/submissionrequirements/font,0.0,0.015151515151515152,-0.015151515151515152
email/body/closing_statement,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_information,0.0,0.030303030303030304,-0.030303030303030304
conference/submission_categories/fresh_perspectives,0.029411764705882353,0.0,0.029411764705882353
email/conference/callforworkshops/submissioninstructions/requiredinformation,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_applications/award_ceremony,0.0,0.015151515151515152,-0.015151515151515152
position/topics_of_interest,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/publication/special_issue/confirmation,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/topicsofinterest/conceptualmodelingshowcasedby,0.029411764705882353,0.0,0.029411764705882353
event/call_for_posters/deadline,0.0,0.015151515151515152,-0.015151515151515152
email/body/special_issue/queries_contact,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/positions/count,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/tracks/tooldemotrack,0.029411764705882353,0.0,0.029411764705882353
email/body/encouragement,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/closing_message,0.0,0.015151515151515152,-0.015151515151515152
job_posting/university_info/focus,0.0,0.015151515151515152,-0.015151515151515152
email/body/awards/doctoral_dissertation_award/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_participation/dates/event_dates,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_abstracts/contact/role,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/guidelines/submission_details/submission_process,0.029411764705882353,0.0,0.029411764705882353
email/footer/more_info,0.029411764705882353,0.015151515151515152,0.0142602495543672
event/co_chairs,0.0,0.015151515151515152,-0.015151515151515152
email/conference/submission_guidelines/tool_demonstration_papers/description,0.029411764705882353,0.0,0.029411764705882353
email/body/review_criteria,0.029411764705882353,0.0,0.029411764705882353
conference/further_information/registration,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_guidelines/submission_link,0.0,0.015151515151515152,-0.015151515151515152
email/body/event/location/city,0.0,0.030303030303030304,-0.030303030303030304
email/body/sender/email,0.0,0.015151515151515152,-0.015151515151515152
email/body/technical_program/keynotes,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/conference/name,0.029411764705882353,0.0,0.029411764705882353
email/body/announcement/preferredqualifications,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/submission_instructions/platform,0.0,0.015151515151515152,-0.015151515151515152
email/conference/importantdates/registeredreporttrack/firstnotification,0.029411764705882353,0.0,0.029411764705882353
email/body/announcement/additionallinks/applicationsite,0.0,0.015151515151515152,-0.015151515151515152
email/body/job_details/assessment_criteria,0.0,0.015151515151515152,-0.015151515151515152
position/description/school/rankings/software_engineering/year,0.0,0.015151515151515152,-0.015151515151515152
email/conference/organizingcommittee/tooldemochairs/country,0.029411764705882353,0.0,0.029411764705882353
event/co_located_events/name,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/journal/url,0.0,0.015151515151515152,-0.015151515151515152
email/conference/importantdates/researchtrack/notifications,0.029411764705882353,0.0,0.029411764705882353
email/conference/importantdates/workshopandtutorialproposals/workshopproposalssubmission,0.029411764705882353,0.0,0.029411764705882353
position/description/university/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization/team/software_heritage/description,0.0,0.015151515151515152,-0.015151515151515152
job_posting/department_links/school_of_engineering_sciences,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/requirements/tenure_track_candidates/collaborative_work,0.0,0.015151515151515152,-0.015151515151515152
from,0.058823529411764705,0.015151515151515152,0.04367201426024955
email/body/call_for_abstracts/contact,0.029411764705882353,0.0,0.029411764705882353
email/body/sender/name,0.0,0.030303030303030304,-0.030303030303030304
email/callforworkshops/submissionsystemlink,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/project_information/overview,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_information/seworld_information,0.0,0.015151515151515152,-0.015151515151515152
email/content/body/position/application/notes,0.0,0.015151515151515152,-0.015151515151515152
conference/sponsor,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_abstracts/dates,0.029411764705882353,0.0,0.029411764705882353
email/body/instructions/submission/email,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/evaluation_criteria,0.0,0.015151515151515152,-0.015151515151515152
body/institution,0.0,0.015151515151515152,-0.015151515151515152
conference/venue/website,0.0,0.015151515151515152,-0.015151515151515152
group_profile/journals,0.0,0.015151515151515152,-0.015151515151515152
conference/abbreviation,0.08823529411764706,0.0,0.08823529411764706
event/lecturers,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_person/university_details,0.0,0.015151515151515152,-0.015151515151515152
email/body/event/location/venue,0.0,0.015151515151515152,-0.015151515151515152
event/url,0.029411764705882353,0.0,0.029411764705882353
email/conference/submissionlink,0.029411764705882353,0.0,0.029411764705882353
job_posting/position_details/contact_person,0.0,0.015151515151515152,-0.015151515151515152
body/position/title,0.0,0.015151515151515152,-0.015151515151515152
email/position/candidate_requirements,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_abstracts/publication_info/extended_versions_considered_for,0.029411764705882353,0.0,0.029411764705882353
body/salutation,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/applicationdeadline,0.0,0.015151515151515152,-0.015151515151515152
email/body/paper_format_submission/length/extra_page,0.029411764705882353,0.0,0.029411764705882353
email/content/call_for_papers/conference,0.029411764705882353,0.0,0.029411764705882353
email/body/seworld_contribution/info_link,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/more_information/url,0.0,0.015151515151515152,-0.015151515151515152
symposium/acronym,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_papers/research_track/topics_of_interest,0.029411764705882353,0.0,0.029411764705882353
email/body/callforpapers/aimsandscope/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_instructions/review_process,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/program_chairs/affiliation,0.029411764705882353,0.0,0.029411764705882353
email/conference/importantdates/shortpapersandposterstrack/papersubmission,0.029411764705882353,0.0,0.029411764705882353
symposium/further_information/link,0.029411764705882353,0.0,0.029411764705882353
email/conference/organizingcommittee/generalchair,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_applications/requirements/tenured_candidates,0.0,0.015151515151515152,-0.015151515151515152
email/position/benefits/wellbeing_support,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization_committee/general_chairs/name,0.029411764705882353,0.0,0.029411764705882353
email/body/event_details/application,0.0,0.015151515151515152,-0.015151515151515152
email/body/institution/affiliations/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers,0.058823529411764705,0.0,0.058823529411764705
email/body/department/additional_info,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization_committee/industry_forum_chair,0.029411764705882353,0.0,0.029411764705882353
email/conference/program_overview_link,0.0,0.015151515151515152,-0.015151515151515152
conference/tutorials/full_day,0.0,0.015151515151515152,-0.015151515151515152
email/reply_to,0.7352941176470589,0.7272727272727273,0.008021390374331583
email/body/call_for_abstracts/publication_info,0.029411764705882353,0.0,0.029411764705882353
email/body/event/dates/end,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/contact/institution,0.0,0.015151515151515152,-0.015151515151515152
conference/call_for_papers/author_rebuttal_period/end,0.029411764705882353,0.0,0.029411764705882353
email/body/main_conferences,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/submission_instructions/submission_article_type,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_information/guest_editors/email,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callfortutorials/submissioninstructions,0.029411764705882353,0.0,0.029411764705882353
job_posting/department_links/international_staff,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/links/website,0.029411764705882353,0.0,0.029411764705882353
email/footer/submission_info,0.0,0.015151515151515152,-0.015151515151515152
email/position/benefits/pension_schemes,0.0,0.015151515151515152,-0.015151515151515152
conference/important_dates/camera_ready_submissions,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/organization/generalchairs/affiliation,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/submission_requirements/submission_policy,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/submissions/specialissue/impactfactor,0.029411764705882353,0.0,0.029411764705882353
email/conference/callforpapers/submissioninstructions/tracks/earlyresearchachievementtrack,0.029411764705882353,0.0,0.029411764705882353
email/body/job_details/position/specialization,0.0,0.015151515151515152,-0.015151515151515152
email/conference/importantdates/journalfirsttrack,0.029411764705882353,0.0,0.029411764705882353
email/body/technical_program,0.0,0.015151515151515152,-0.015151515151515152
event/dates,0.08823529411764706,0.015151515151515152,0.07308377896613191
email/conference/submission_guidelines/regular_papers/max_pages,0.029411764705882353,0.0,0.029411764705882353
email/body/main_content/workplace/location,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_chapters/summary,0.0,0.015151515151515152,-0.015151515151515152
contact_information/title,0.0,0.015151515151515152,-0.015151515151515152
email/body/contribution_info,0.058823529411764705,0.06060606060606061,-0.0017825311942959027
email/conference/organizingcommittee/localorganizingchair/affiliation,0.029411764705882353,0.0,0.029411764705882353
email/body/city_and_host_institution/organizer,0.0,0.015151515151515152,-0.015151515151515152
email/contribution/more_info_link,0.0,0.015151515151515152,-0.015151515151515152
conference/importantdates/mainconference/camerareadysubmissiondeadline,0.029411764705882353,0.0,0.029411764705882353
email/body/organization/workshop_chairs/country,0.029411764705882353,0.0,0.029411764705882353
email/content/body/position/fields,0.0,0.015151515151515152,-0.015151515151515152
email/conference/sponsorship/support,0.0,0.015151515151515152,-0.015151515151515152
job/application_details/contact/email,0.0,0.015151515151515152,-0.015151515151515152
email/general_co_chairs/name,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_abstracts/contact/email,0.029411764705882353,0.0,0.029411764705882353
conference/submissionguidelines/pagelimit,0.029411764705882353,0.0,0.029411764705882353
email/body/special_issue/year,0.0,0.015151515151515152,-0.015151515151515152
conference/schedule/thursday/events,0.0,0.015151515151515152,-0.015151515151515152
email/body/aim/goal,0.0,0.015151515151515152,-0.015151515151515152
conference/schedule/friday/date,0.0,0.015151515151515152,-0.015151515151515152
